latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
54.79789,-1.6039429,43.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),rain_sum (mm),snowfall_sum (cm)
2022-04-01,2.8,6.1,0.3,8.40,20.0,37.8,0.90,5.25
2022-04-02,3.1,6.8,-0.6,0.90,13.8,28.8,0.80,0.07
2022-04-03,5.6,9.8,0.5,1.90,25.4,43.9,1.90,0.00
2022-04-04,11.0,14.1,7.6,1.10,41.2,73.1,1.10,0.00
2022-04-05,10.5,12.3,9.1,1.50,32.0,62.3,1.50,0.00
2022-04-06,8.8,10.8,5.7,1.60,33.5,63.0,1.60,0.00
2022-04-07,4.9,8.0,2.9,4.80,34.5,60.1,4.00,0.56
2022-04-08,4.3,8.9,0.5,1.80,18.3,41.8,0.60,0.84
2022-04-09,4.6,8.5,0.9,0.80,22.0,41.4,0.70,0.07
2022-04-10,5.9,11.4,0.3,0.00,12.3,23.0,0.00,0.00
2022-04-11,7.2,11.5,2.1,1.60,24.9,47.2,1.60,0.00
2022-04-12,8.4,10.6,5.6,8.90,16.9,31.3,8.90,0.00
2022-04-13,11.1,14.8,8.7,0.90,25.6,46.8,0.90,0.00
2022-04-14,11.2,15.6,7.1,0.00,12.1,24.1,0.00,0.00
2022-04-15,12.3,16.8,7.7,0.20,17.5,32.8,0.20,0.00
2022-04-16,12.3,18.3,8.1,0.30,22.0,41.4,0.30,0.00
2022-04-17,12.9,16.9,8.6,0.00,25.3,46.4,0.00,0.00
2022-04-18,10.2,13.6,4.8,2.60,18.4,35.6,2.60,0.00
2022-04-19,7.7,12.4,2.3,0.50,9.7,22.7,0.50,0.00
2022-04-20,8.1,13.7,2.9,0.00,17.6,34.9,0.00,0.00
2022-04-21,8.0,12.4,3.2,0.00,16.6,34.6,0.00,0.00
2022-04-22,9.2,14.0,6.2,0.00,25.2,46.4,0.00,0.00
2022-04-23,9.3,12.5,6.5,0.00,27.1,51.1,0.00,0.00
2022-04-24,8.4,11.1,5.8,2.60,29.6,54.4,2.60,0.00
2022-04-25,7.5,10.4,4.2,1.50,17.2,34.2,1.50,0.00
2022-04-26,6.8,9.2,4.4,1.20,17.3,32.8,1.20,0.00
2022-04-27,6.7,9.0,4.3,0.10,13.6,27.4,0.10,0.00
2022-04-28,6.6,9.5,4.0,0.00,9.1,17.6,0.00,0.00
2022-04-29,7.8,13.7,0.2,0.00,8.3,19.8,0.00,0.00
2022-04-30,9.7,15.2,3.2,4.60,20.2,38.5,4.60,0.00
2022-05-01,11.7,15.4,8.8,5.20,15.7,29.9,5.20,0.00
2022-05-02,10.1,13.2,7.3,0.40,16.7,33.1,0.40,0.00
2022-05-03,9.1,11.9,7.2,2.60,13.7,24.8,2.60,0.00
2022-05-04,11.9,16.5,7.6,12.20,21.9,40.0,12.20,0.00
2022-05-05,12.4,16.4,7.7,0.20,16.9,32.8,0.20,0.00
2022-05-06,12.3,15.1,10.3,2.40,21.9,40.7,2.40,0.00
2022-05-07,10.1,12.9,6.1,0.00,17.8,32.4,0.00,0.00
2022-05-08,10.7,16.0,4.9,0.00,21.0,37.1,0.00,0.00
2022-05-09,12.3,16.7,7.0,1.10,27.7,55.1,1.10,0.00
2022-05-10,13.2,15.1,10.8,0.70,30.8,61.2,0.70,0.00
2022-05-11,12.2,15.0,9.2,1.70,26.3,48.6,1.70,0.00
2022-05-12,10.9,13.5,7.8,0.20,27.5,49.3,0.20,0.00
2022-05-13,12.8,15.4,10.2,0.10,36.4,66.6,0.10,0.00
2022-05-14,13.6,19.7,7.5,0.00,11.0,23.0,0.00,0.00
2022-05-15,12.0,16.9,8.1,3.00,21.9,44.3,3.00,0.00
2022-05-16,12.4,16.9,10.0,7.00,20.1,35.3,7.00,0.00
2022-05-17,15.9,19.8,10.7,7.10,27.8,55.1,7.10,0.00
2022-05-18,14.9,18.3,10.9,2.60,24.7,46.1,2.60,0.00
2022-05-19,13.4,17.0,10.3,0.40,20.9,40.0,0.40,0.00
2022-05-20,12.3,15.2,9.3,1.30,21.9,42.5,1.30,0.00
2022-05-21,12.6,15.4,9.5,0.30,23.8,43.9,0.30,0.00
2022-05-22,13.7,17.1,9.6,0.30,25.9,49.0,0.30,0.00
2022-05-23,13.1,16.3,10.7,2.60,18.0,32.0,2.60,0.00
2022-05-24,11.8,14.9,9.2,6.10,20.9,41.4,6.10,0.00
2022-05-25,12.7,16.4,10.3,0.50,31.7,57.2,0.50,0.00
2022-05-26,12.7,16.8,9.5,0.90,32.6,59.4,0.90,0.00
2022-05-27,12.1,15.9,9.1,0.00,34.8,63.0,0.00,0.00
2022-05-28,10.5,13.6,7.3,1.20,19.7,34.2,1.20,0.00
2022-05-29,9.6,12.6,6.0,2.30,21.4,40.0,2.30,0.00
2022-05-30,9.7,12.1,7.1,7.20,8.1,22.3,7.20,0.00
2022-05-31,9.6,12.5,7.1,7.60,9.4,19.1,7.60,0.00
2022-06-01,10.7,13.8,7.2,1.60,15.3,31.7,1.60,0.00
2022-06-02,13.1,17.7,7.7,2.40,13.7,27.7,2.40,0.00
2022-06-03,12.5,15.7,9.9,1.10,19.3,36.7,1.10,0.00
2022-06-04,10.8,12.5,8.7,0.20,17.9,35.3,0.20,0.00
2022-06-05,10.7,13.3,7.2,3.10,23.0,43.9,3.10,0.00
2022-06-06,11.7,14.6,10.0,3.10,18.3,33.8,3.10,0.00
2022-06-07,11.9,15.1,9.0,0.00,15.3,28.1,0.00,0.00
2022-06-08,14.3,18.9,10.4,8.40,19.9,38.2,8.40,0.00
2022-06-09,14.9,18.5,11.1,0.30,23.4,44.3,0.30,0.00
2022-06-10,15.8,18.5,13.4,0.00,35.2,63.4,0.00,0.00
2022-06-11,14.6,17.0,12.3,0.60,32.6,60.5,0.60,0.00
2022-06-12,13.3,15.5,10.5,0.80,27.9,53.3,0.80,0.00
2022-06-13,13.1,16.3,9.4,0.10,22.3,40.7,0.10,0.00
2022-06-14,14.1,17.6,9.7,0.20,15.8,31.7,0.20,0.00
2022-06-15,15.1,20.7,8.7,0.00,15.9,30.6,0.00,0.00
2022-06-16,18.0,23.2,12.3,0.00,14.5,29.2,0.00,0.00
2022-06-17,18.2,22.2,13.3,0.50,30.0,58.0,0.50,0.00
2022-06-18,13.1,16.1,10.3,0.00,23.9,42.8,0.00,0.00
2022-06-19,13.5,17.2,9.8,0.00,24.0,44.6,0.00,0.00
2022-06-20,14.5,20.3,8.3,0.00,14.5,28.8,0.00,0.00
2022-06-21,16.0,20.0,11.2,1.20,11.4,24.8,1.20,0.00
2022-06-22,18.2,23.8,12.5,0.00,12.9,26.6,0.00,0.00
2022-06-23,18.4,24.3,11.3,3.20,20.4,40.3,3.20,0.00
2022-06-24,18.1,22.2,14.6,7.20,20.1,36.7,7.20,0.00
2022-06-25,16.0,19.2,12.8,0.40,30.6,56.2,0.40,0.00
2022-06-26,14.9,18.4,10.6,0.00,34.3,62.6,0.00,0.00
2022-06-27,14.1,17.0,10.7,0.10,22.4,42.8,0.10,0.00
2022-06-28,14.7,18.1,10.3,0.90,30.3,56.9,0.90,0.00
2022-06-29,16.0,19.8,13.3,5.10,24.6,45.7,5.10,0.00
2022-06-30,15.4,18.3,12.4,2.40,10.2,24.1,2.40,0.00
2022-07-01,14.5,17.7,12.5,7.50,23.5,40.7,7.50,0.00
2022-07-02,15.1,17.7,12.5,0.40,25.7,50.4,0.40,0.00
2022-07-03,15.0,18.3,11.6,0.30,20.9,40.0,0.30,0.00
2022-07-04,14.7,17.1,11.9,0.00,31.5,60.1,0.00,0.00
2022-07-05,14.2,17.7,10.8,0.40,23.3,42.8,0.40,0.00
2022-07-06,16.7,19.4,13.8,1.30,31.4,58.7,1.30,0.00
2022-07-07,17.6,23.2,12.6,0.00,23.3,40.3,0.00,0.00
2022-07-08,17.9,22.4,14.5,0.00,23.7,43.6,0.00,0.00
2022-07-09,17.6,22.4,12.8,0.00,22.5,40.0,0.00,0.00
2022-07-10,19.9,25.5,14.6,0.00,16.9,28.8,0.00,0.00
2022-07-11,20.4,26.5,13.7,0.00,18.8,35.3,0.00,0.00
2022-07-12,19.6,22.4,17.4,0.00,21.7,41.0,0.00,0.00
2022-07-13,16.7,20.2,12.9,0.40,22.3,43.2,0.40,0.00
2022-07-14,15.7,19.6,12.9,0.60,22.3,42.5,0.60,0.00
2022-07-15,16.2,19.8,13.3,1.50,27.2,50.4,1.50,0.00
2022-07-16,17.8,24.6,10.6,0.00,13.2,25.6,0.00,0.00
2022-07-17,20.7,26.2,14.4,0.30,22.2,42.5,0.30,0.00
2022-07-18,25.0,30.1,20.4,0.00,21.1,37.8,0.00,0.00
2022-07-19,26.8,35.3,20.7,0.00,25.9,59.4,0.00,0.00
2022-07-20,19.7,25.2,16.2,2.50,21.5,41.0,2.50,0.00
2022-07-21,16.0,18.3,14.3,2.40,14.2,27.7,2.40,0.00
2022-07-22,15.0,17.7,13.8,2.60,13.8,25.9,2.60,0.00
2022-07-23,17.6,21.0,13.1,0.80,29.5,52.2,0.80,0.00
2022-07-24,19.9,23.7,17.3,0.90,34.1,62.3,0.90,0.00
2022-07-25,16.5,20.7,11.8,11.60,24.8,46.1,11.60,0.00
2022-07-26,14.3,18.2,12.0,0.00,15.0,29.2,0.00,0.00
2022-07-27,15.7,19.6,10.5,0.40,13.0,28.1,0.40,0.00
2022-07-28,15.2,18.6,12.9,1.70,17.6,36.0,1.70,0.00
2022-07-29,15.9,19.7,13.0,1.90,21.3,41.4,1.90,0.00
2022-07-30,18.2,22.5,14.7,2.70,22.5,42.1,2.70,0.00
2022-07-31,16.3,17.9,14.6,16.30,18.3,35.3,16.30,0.00
2022-08-01,17.1,20.8,13.5,2.70,23.9,42.5,2.70,0.00
2022-08-02,20.4,23.3,17.9,0.20,33.7,61.6,0.20,0.00
2022-08-03,18.2,20.4,15.5,0.40,28.3,52.2,0.40,0.00
2022-08-04,15.3,18.8,11.8,0.40,21.9,42.8,0.40,0.00
2022-08-05,14.0,17.8,10.9,0.10,18.7,40.3,0.10,0.00
2022-08-06,14.6,18.6,10.4,0.00,19.1,37.4,0.00,0.00
2022-08-07,16.9,21.3,11.8,0.00,25.1,46.1,0.00,0.00
2022-08-08,17.9,23.2,13.0,0.00,13.4,31.3,0.00,0.00
2022-08-09,19.2,24.2,13.0,0.00,11.8,25.6,0.00,0.00
2022-08-10,20.2,27.4,13.7,0.00,14.7,28.4,0.00,0.00
2022-08-11,21.4,28.9,14.6,0.00,12.1,24.1,0.00,0.00
2022-08-12,20.1,26.4,14.8,0.00,13.3,27.7,0.00,0.00
2022-08-13,18.9,24.2,13.4,0.00,13.8,29.5,0.00,0.00
2022-08-14,20.0,26.2,14.8,0.00,12.8,27.7,0.00,0.00
2022-08-15,19.0,23.4,15.2,0.70,14.0,29.5,0.70,0.00
2022-08-16,16.3,18.6,13.9,3.90,22.7,41.0,3.90,0.00
2022-08-17,14.1,16.6,10.6,0.50,21.8,40.0,0.50,0.00
2022-08-18,16.4,19.8,11.8,0.90,26.3,49.7,0.90,0.00
2022-08-19,15.7,19.0,12.0,0.00,25.3,46.8,0.00,0.00
2022-08-20,16.0,19.1,13.2,3.40,30.6,57.6,3.40,0.00
2022-08-21,15.5,19.7,11.4,0.00,19.0,37.8,0.00,0.00
2022-08-22,16.3,21.2,11.8,2.30,20.4,37.8,2.30,0.00
2022-08-23,18.7,23.5,13.8,1.60,20.2,37.8,1.60,0.00
2022-08-24,18.0,21.8,15.3,0.80,26.9,51.8,0.80,0.00
2022-08-25,16.3,20.0,13.1,0.10,11.5,19.8,0.10,0.00
2022-08-26,15.8,20.5,12.2,0.20,14.4,27.7,0.20,0.00
2022-08-27,16.6,21.3,11.9,0.60,15.3,25.6,0.60,0.00
2022-08-28,15.9,20.2,10.9,1.20,15.4,29.9,1.20,0.00
2022-08-29,15.1,17.0,13.1,0.40,14.3,28.4,0.40,0.00
2022-08-30,14.0,17.2,10.5,0.70,19.9,38.5,0.70,0.00
2022-08-31,14.5,17.3,12.5,1.50,16.6,32.0,1.50,0.00
2022-09-01,15.3,18.7,12.4,1.50,17.8,35.6,1.50,0.00
2022-09-02,15.8,19.9,11.0,1.50,16.9,34.2,1.50,0.00
2022-09-03,17.7,21.4,13.4,2.60,24.2,52.6,2.60,0.00
2022-09-04,18.2,21.4,16.0,1.80,27.0,49.3,1.80,0.00
2022-09-05,19.0,22.9,16.4,6.90,18.9,40.0,6.90,0.00
2022-09-06,17.0,19.8,14.4,1.50,28.0,48.6,1.50,0.00
2022-09-07,16.2,20.1,13.2,0.10,21.0,37.8,0.10,0.00
2022-09-08,14.1,15.7,11.3,18.80,18.9,35.3,18.80,0.00
2022-09-09,14.4,16.5,13.1,6.30,25.3,46.4,6.30,0.00
2022-09-10,14.3,15.4,13.4,7.20,24.3,45.4,7.20,0.00
2022-09-11,15.0,18.5,10.5,4.10,26.4,45.0,4.10,0.00
2022-09-12,17.1,20.6,12.3,0.20,26.0,47.5,0.20,0.00
2022-09-13,14.5,19.7,11.0,0.00,14.8,26.3,0.00,0.00
2022-09-14,12.8,16.6,9.4,0.20,15.3,29.2,0.20,0.00
2022-09-15,11.7,15.4,8.4,0.00,21.4,40.7,0.00,0.00
2022-09-16,10.3,13.9,7.8,0.20,28.4,51.1,0.20,0.00
2022-09-17,10.9,14.8,7.2,0.00,23.3,45.0,0.00,0.00
2022-09-18,11.6,14.5,9.0,0.50,23.3,43.9,0.50,0.00
2022-09-19,11.8,15.3,9.7,0.20,10.8,22.0,0.20,0.00
2022-09-20,14.0,17.5,11.2,0.30,12.8,22.0,0.30,0.00
2022-09-21,13.9,18.0,10.4,0.00,22.4,42.8,0.00,0.00
2022-09-22,13.8,15.7,12.1,3.20,23.4,43.9,3.20,0.00
2022-09-23,12.5,16.6,9.3,0.10,14.3,27.4,0.10,0.00
2022-09-24,10.3,13.5,7.3,0.90,20.5,38.5,0.90,0.00
2022-09-25,11.6,14.9,7.1,1.00,27.4,49.7,1.00,0.00
2022-09-26,10.6,13.4,6.9,2.50,26.5,48.2,2.50,0.00
2022-09-27,8.8,13.1,5.9,1.50,25.1,45.0,1.50,0.00
2022-09-28,10.0,12.9,7.0,8.10,23.4,43.9,8.10,0.00
2022-09-29,11.7,14.9,7.2,3.00,24.7,47.2,3.00,0.00
2022-09-30,10.5,13.9,8.3,10.50,39.0,69.8,10.50,0.00
2022-10-01,12.2,15.5,10.1,0.00,31.8,57.2,0.00,0.00
2022-10-02,12.4,15.8,10.0,0.00,21.5,39.6,0.00,0.00
2022-10-03,11.6,14.7,7.9,0.00,22.6,40.0,0.00,0.00
2022-10-04,15.1,17.5,12.9,3.90,31.4,55.8,3.90,0.00
2022-10-05,13.1,15.9,9.8,7.00,29.2,54.0,7.00,0.00
2022-10-06,13.7,16.3,10.5,0.40,31.7,57.2,0.40,0.00
2022-10-07,12.9,14.9,9.2,2.50,29.1,56.9,2.50,0.00
2022-10-08,10.9,14.9,8.5,0.00,25.4,44.6,0.00,0.00
2022-10-09,11.2,14.9,7.3,6.70,35.8,73.8,6.70,0.00
2022-10-10,10.6,13.4,8.6,1.60,28.7,54.7,1.60,0.00
2022-10-11,9.9,13.6,6.8,0.00,19.5,35.6,0.00,0.00
2022-10-12,11.4,15.1,8.2,2.20,25.9,47.5,2.20,0.00
2022-10-13,9.1,13.0,4.9,0.00,18.6,32.4,0.00,0.00
2022-10-14,10.4,14.8,5.6,0.10,26.6,50.8,0.10,0.00
2022-10-15,9.4,12.8,5.3,3.50,32.6,58.7,3.50,0.00
2022-10-16,10.2,13.2,8.3,1.70,39.3,70.6,1.70,0.00
2022-10-17,13.1,15.2,10.5,2.30,40.6,76.0,2.30,0.00
2022-10-18,10.1,13.0,7.4,0.10,17.2,31.0,0.10,0.00
2022-10-19,10.8,12.8,9.3,0.00,24.9,46.8,0.00,0.00
2022-10-20,11.7,12.6,10.9,23.20,19.2,35.3,23.20,0.00
2022-10-21,12.3,15.3,9.0,4.40,22.4,40.0,4.40,0.00
2022-10-22,13.1,15.7,10.1,0.80,28.2,50.4,0.80,0.00
2022-10-23,12.2,14.7,10.6,9.10,24.4,46.1,9.10,0.00
2022-10-24,12.4,15.5,10.7,0.00,22.2,40.3,0.00,0.00
2022-10-25,12.0,14.8,10.4,0.00,20.5,36.7,0.00,0.00
2022-10-26,14.0,16.2,12.0,1.70,30.3,56.9,1.70,0.00
2022-10-27,12.9,16.0,10.3,0.00,23.3,42.8,0.00,0.00
2022-10-28,13.2,14.9,11.3,2.60,33.4,61.2,2.60,0.00
2022-10-29,11.8,14.6,9.3,4.30,18.2,34.6,4.30,0.00
2022-10-30,12.0,14.5,10.0,0.10,31.0,55.1,0.10,0.00
2022-10-31,11.8,14.5,9.3,3.70,28.1,55.4,3.70,0.00
2022-11-01,10.9,13.0,8.0,14.20,23.7,43.2,14.20,0.00
2022-11-02,9.4,11.8,6.3,5.00,43.9,79.9,5.00,0.00
2022-11-03,8.0,11.3,5.3,1.70,29.6,70.2,1.70,0.00
2022-11-04,7.4,11.1,5.0,0.00,21.3,45.7,0.00,0.00
2022-11-05,8.7,11.4,6.8,0.90,24.1,45.4,0.90,0.00
2022-11-06,7.8,10.8,5.1,0.20,22.5,41.4,0.20,0.00
2022-11-07,10.8,13.6,8.2,1.30,33.2,58.3,1.30,0.00
2022-11-08,10.7,12.4,9.2,3.40,36.4,68.8,3.40,0.00
2022-11-09,9.9,11.1,8.7,2.40,24.0,42.8,2.40,0.00
2022-11-10,14.3,15.4,12.0,0.00,42.0,75.2,0.00,0.00
2022-11-11,15.1,16.6,13.9,0.10,35.9,67.3,0.10,0.00
2022-11-12,11.5,13.9,10.0,0.00,21.6,38.9,0.00,0.00
2022-11-13,10.0,10.9,9.4,0.00,21.3,39.6,0.00,0.00
2022-11-14,9.9,10.8,9.2,0.00,16.4,28.4,0.00,0.00
2022-11-15,9.3,11.0,6.8,13.40,22.5,42.1,13.40,0.00
2022-11-16,6.6,7.8,4.4,0.50,18.2,33.8,0.50,0.00
2022-11-17,9.1,10.5,7.5,36.30,32.4,55.8,36.30,0.00
2022-11-18,8.1,10.2,5.2,7.60,28.2,47.9,7.60,0.00
2022-11-19,6.8,8.1,5.1,2.50,21.9,38.2,2.50,0.00
2022-11-20,5.4,8.8,1.8,5.50,23.1,41.8,5.50,0.00
2022-11-21,3.6,7.2,-0.7,0.00,16.6,30.2,0.00,0.00
2022-11-22,6.0,8.9,0.5,1.70,19.5,35.3,1.70,0.00
2022-11-23,5.2,7.8,2.8,7.00,23.4,40.3,7.00,0.00
2022-11-24,7.0,9.2,5.0,2.50,35.7,64.8,2.50,0.00
2022-11-25,7.9,10.4,6.4,0.70,23.4,45.4,0.70,0.00
2022-11-26,9.3,10.6,7.1,1.70,37.8,67.7,1.70,0.00
2022-11-27,8.9,11.7,5.4,1.50,34.6,66.6,1.50,0.00
2022-11-28,4.9,7.6,3.6,0.00,15.3,26.6,0.00,0.00
2022-11-29,4.1,5.8,2.6,0.00,11.9,22.7,0.00,0.00
2022-11-30,3.1,3.5,1.8,0.00,15.8,28.8,0.00,0.00
2022-12-01,3.0,5.2,-1.7,0.30,14.2,23.0,0.30,0.00
2022-12-02,5.4,6.6,4.2,0.20,12.6,22.3,0.20,0.00
2022-12-03,5.3,6.2,4.0,1.20,15.7,27.4,1.20,0.00
2022-12-04,5.2,6.2,3.3,8.80,22.4,38.5,8.10,0.49
2022-12-05,5.6,6.6,4.0,2.50,20.9,38.5,2.50,0.00
2022-12-06,3.9,5.6,2.2,0.90,20.8,38.9,0.90,0.00
2022-12-07,1.2,3.5,-0.2,0.00,20.7,39.2,0.00,0.00
2022-12-08,0.2,2.2,-1.5,0.00,20.2,38.2,0.00,0.00
2022-12-09,0.2,2.8,-0.9,0.00,19.4,34.2,0.00,0.00
2022-12-10,-1.1,1.8,-3.3,0.00,10.6,19.1,0.00,0.00
2022-12-11,-0.9,1.3,-2.6,0.00,10.5,19.4,0.00,0.00
2022-12-12,-1.7,0.3,-3.7,0.00,9.6,19.1,0.00,0.00
2022-12-13,-2.1,0.9,-4.6,0.00,12.7,21.6,0.00,0.00
2022-12-14,-1.8,0.2,-2.7,0.00,23.7,42.8,0.00,0.00
2022-12-15,-0.8,2.6,-2.8,0.00,23.7,41.8,0.00,0.00
2022-12-16,-0.3,2.6,-3.6,0.00,19.9,34.9,0.00,0.00
2022-12-17,1.8,4.1,0.2,1.20,20.4,35.6,0.20,0.70
2022-12-18,0.6,4.2,-1.6,0.00,31.5,55.4,0.00,0.00
2022-12-19,8.9,12.8,3.0,5.60,34.9,70.6,5.60,0.00
2022-12-20,6.5,8.5,4.3,0.70,23.2,41.4,0.70,0.00
2022-12-21,6.5,7.5,5.1,0.20,37.3,65.9,0.20,0.00
2022-12-22,5.9,7.7,2.5,0.00,19.9,38.2,0.00,0.00
2022-12-23,4.7,6.4,1.0,8.20,18.4,33.8,8.20,0.00
2022-12-24,6.3,8.7,4.0,0.30,32.9,58.7,0.30,0.00
2022-12-25,7.8,9.2,6.7,0.00,25.0,56.5,0.00,0.00
2022-12-26,3.6,6.7,2.1,3.80,28.0,52.6,3.20,0.42
2022-12-27,4.6,8.7,0.9,2.00,34.3,61.2,2.00,0.00
2022-12-28,7.3,9.7,5.2,5.10,30.3,53.6,5.10,0.00
2022-12-29,6.4,8.5,3.1,0.50,40.4,72.0,0.50,0.00
2022-12-30,7.2,9.2,4.0,2.50,46.7,82.8,2.50,0.00
2022-12-31,6.3,7.0,5.5,12.70,20.9,39.2,12.70,0.00
2023-01-01,6.6,8.4,5.3,6.50,28.6,51.5,6.50,0.00
2023-01-02,2.3,5.3,-0.0,0.20,16.4,28.4,0.20,0.00
2023-01-03,4.9,10.5,-0.2,2.90,30.2,53.3,2.80,0.07
2023-01-04,10.5,12.1,9.4,0.40,42.4,75.6,0.40,0.00
2023-01-05,9.2,10.7,7.7,2.90,27.9,50.0,2.90,0.00
2023-01-06,7.8,9.0,6.9,0.50,29.3,52.6,0.50,0.00
2023-01-07,9.2,10.9,6.6,4.90,36.4,64.8,4.90,0.00
2023-01-08,5.9,7.7,2.9,5.60,30.2,56.5,4.50,0.77
2023-01-09,5.7,6.9,4.6,0.00,26.1,45.7,0.00,0.00
2023-01-10,7.1,12.1,3.9,12.10,34.2,63.0,12.10,0.00
2023-01-11,6.5,8.2,5.3,0.50,38.7,70.9,0.50,0.00
2023-01-12,6.3,9.7,4.1,5.50,51.4,93.2,5.50,0.00
2023-01-13,6.7,8.1,4.8,2.10,39.0,82.1,2.10,0.00
2023-01-14,6.1,8.1,4.9,7.00,47.7,85.0,7.00,0.00
2023-01-15,3.4,6.3,-1.5,2.80,44.1,83.2,1.70,0.77
2023-01-16,-0.4,0.9,-2.3,1.30,21.1,38.5,0.20,0.77
2023-01-17,-0.6,1.8,-2.6,0.00,23.8,41.4,0.00,0.00
2023-01-18,1.6,4.0,-0.5,0.00,28.8,51.1,0.00,0.00
2023-01-19,1.4,3.1,-0.7,0.70,26.4,46.1,0.00,0.49
2023-01-20,1.8,4.8,-1.2,0.00,24.7,45.7,0.00,0.00
2023-01-21,-0.0,2.5,-2.3,0.00,22.6,39.6,0.00,0.00
2023-01-22,1.0,3.1,-2.0,0.50,23.6,40.7,0.50,0.00
2023-01-23,3.4,6.3,0.9,0.30,21.3,35.3,0.30,0.00
2023-01-24,7.0,8.8,5.8,0.00,19.1,33.1,0.00,0.00
2023-01-25,7.1,9.8,3.3,0.50,22.1,39.2,0.50,0.00
2023-01-26,4.8,6.7,3.2,0.40,20.6,36.7,0.40,0.00
2023-01-27,3.9,6.6,1.4,0.80,13.5,27.0,0.80,0.00
2023-01-28,4.9,8.3,2.4,1.40,14.7,31.3,1.40,0.00
2023-01-29,6.0,9.7,2.1,0.20,32.9,59.0,0.20,0.00
2023-01-30,6.3,8.2,5.2,0.00,35.2,63.0,0.00,0.00
2023-01-31,7.1,9.0,5.5,2.80,36.7,65.9,2.80,0.00
2023-02-01,7.4,8.9,4.9,0.30,37.4,66.2,0.30,0.00
2023-02-02,9.8,11.2,8.6,1.20,29.7,52.2,1.20,0.00
2023-02-03,10.3,12.3,7.0,0.00,44.2,78.5,0.00,0.00
2023-02-04,7.9,9.8,4.2,0.30,26.8,51.8,0.30,0.00
2023-02-05,3.6,7.0,1.1,0.00,18.1,32.8,0.00,0.00
2023-02-06,3.0,7.4,-1.3,0.00,14.6,25.2,0.00,0.00
2023-02-07,5.8,8.7,2.9,0.00,19.2,36.0,0.00,0.00
2023-02-08,5.8,7.8,3.0,0.60,34.5,62.3,0.60,0.00
2023-02-09,5.4,8.2,2.2,0.00,25.3,45.4,0.00,0.00
2023-02-10,7.8,10.0,4.4,0.00,32.2,58.0,0.00,0.00
2023-02-11,7.7,11.0,4.0,0.00,27.8,51.8,0.00,0.00
2023-02-12,5.4,9.4,3.0,0.00,14.3,24.5,0.00,0.00
2023-02-13,4.3,7.7,1.9,0.00,20.1,37.8,0.00,0.00
2023-02-14,4.4,9.4,0.6,0.00,18.7,32.0,0.00,0.00
2023-02-15,5.6,9.9,2.3,0.00,24.5,44.3,0.00,0.00
2023-02-16,8.3,11.4,5.7,0.70,24.5,43.6,0.70,0.00
2023-02-17,10.1,12.8,6.8,3.30,52.1,93.6,3.30,0.00
2023-02-18,10.2,13.0,6.5,5.30,34.3,61.6,5.30,0.00
2023-02-19,7.3,9.9,4.1,0.30,36.8,65.9,0.30,0.00
2023-02-20,11.3,12.8,10.4,0.10,38.8,69.5,0.10,0.00
2023-02-21,9.7,11.8,6.5,0.00,24.4,45.0,0.00,0.00
2023-02-22,6.2,7.5,4.5,1.10,26.1,45.7,1.10,0.00
2023-02-23,4.9,7.4,1.4,0.20,26.1,46.8,0.20,0.00
2023-02-24,6.7,8.3,3.7,1.60,29.0,51.1,1.60,0.00
2023-02-25,4.1,5.3,2.8,1.20,28.5,50.8,1.10,0.07
2023-02-26,5.1,6.8,4.2,1.00,20.2,37.8,1.00,0.00
2023-02-27,5.4,7.0,4.2,2.50,20.7,38.5,2.50,0.00
2023-02-28,5.8,7.0,4.9,3.40,26.2,50.8,3.40,0.00
2023-03-01,5.7,6.5,5.1,5.10,27.8,52.6,5.10,0.00
2023-03-02,5.2,6.6,4.2,1.20,17.4,30.2,1.20,0.00
2023-03-03,4.9,7.2,2.4,0.40,15.6,29.5,0.40,0.00
2023-03-04,3.9,6.5,1.8,0.00,14.0,26.3,0.00,0.00
2023-03-05,3.7,6.8,0.5,0.20,14.3,28.1,0.20,0.00
2023-03-06,3.6,6.4,-0.5,2.50,22.3,41.8,1.80,0.49
2023-03-07,0.1,4.3,-2.6,0.70,17.6,33.5,0.00,0.49
2023-03-08,-1.0,3.6,-4.6,0.70,16.1,33.1,0.00,0.49
2023-03-09,0.7,3.3,-3.2,4.20,26.1,46.1,0.10,2.87
2023-03-10,1.5,4.3,-1.6,4.80,24.8,43.6,0.00,3.43
2023-03-11,2.3,6.3,-1.0,1.20,23.8,42.1,0.20,0.70
2023-03-12,7.9,11.8,1.3,4.70,25.3,44.6,2.20,1.75
2023-03-13,8.7,11.7,1.8,21.00,40.1,72.0,17.30,2.59
2023-03-14,2.2,5.6,-1.6,3.50,27.0,53.3,0.80,1.89
2023-03-15,2.1,6.6,-2.9,2.60,26.2,46.1,2.60,0.00
2023-03-16,9.4,12.9,4.5,4.10,31.5,58.3,4.10,0.00
2023-03-17,10.0,14.0,6.8,0.10,21.4,40.3,0.10,0.00
2023-03-18,9.1,13.2,5.9,3.10,19.7,34.9,3.10,0.00
2023-03-19,8.0,11.5,5.0,0.80,20.3,37.1,0.80,0.00
