latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
53.954304,-1.0444946,13.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),rain_sum (mm),snowfall_sum (cm)
2022-04-01,3.0,6.8,-0.8,4.90,20.1,38.9,1.70,2.24
2022-04-02,2.6,7.9,-2.7,0.40,15.8,30.2,0.40,0.00
2022-04-03,4.6,10.1,-2.3,2.00,23.8,45.7,2.00,0.00
2022-04-04,10.5,13.2,6.2,2.80,35.4,59.0,2.80,0.00
2022-04-05,10.6,12.1,9.6,0.20,35.8,61.9,0.20,0.00
2022-04-06,9.6,11.2,6.3,3.10,32.2,59.4,3.10,0.00
2022-04-07,6.2,9.7,2.7,2.80,38.5,67.0,2.80,0.00
2022-04-08,4.1,8.9,-1.2,0.30,21.3,38.9,0.30,0.00
2022-04-09,4.6,9.1,0.0,0.20,24.0,42.1,0.20,0.00
2022-04-10,5.6,11.9,-1.6,0.00,11.5,22.3,0.00,0.00
2022-04-11,9.0,12.9,5.7,3.40,31.4,54.4,3.40,0.00
2022-04-12,11.4,15.6,6.9,11.40,21.2,40.3,11.40,0.00
2022-04-13,11.1,14.6,6.1,0.30,23.4,42.8,0.30,0.00
2022-04-14,11.4,17.1,5.6,0.00,10.8,21.2,0.00,0.00
2022-04-15,12.6,18.5,7.8,0.00,19.7,34.6,0.00,0.00
2022-04-16,13.2,18.9,7.6,0.00,18.9,36.7,0.00,0.00
2022-04-17,12.7,17.5,8.1,0.00,22.8,40.0,0.00,0.00
2022-04-18,10.7,13.9,7.5,1.90,17.2,31.7,1.90,0.00
2022-04-19,9.6,13.7,5.3,1.00,13.8,26.3,1.00,0.00
2022-04-20,9.3,14.6,4.5,0.00,19.6,36.7,0.00,0.00
2022-04-21,9.4,14.9,4.3,0.00,20.7,37.8,0.00,0.00
2022-04-22,10.1,15.3,6.2,0.00,25.8,46.8,0.00,0.00
2022-04-23,10.2,13.9,7.5,0.00,30.2,54.4,0.00,0.00
2022-04-24,9.5,13.4,5.7,0.30,24.7,45.4,0.30,0.00
2022-04-25,8.4,12.2,4.2,1.20,18.2,33.8,1.20,0.00
2022-04-26,7.5,11.8,2.8,0.40,16.8,31.0,0.40,0.00
2022-04-27,7.4,10.1,4.4,0.00,14.0,27.0,0.00,0.00
2022-04-28,7.8,10.3,5.5,0.10,12.0,21.2,0.10,0.00
2022-04-29,8.5,13.6,4.1,0.00,9.4,18.7,0.00,0.00
2022-04-30,10.2,16.0,4.0,0.60,18.2,32.4,0.60,0.00
2022-05-01,10.9,13.6,8.8,3.80,10.0,18.4,3.80,0.00
2022-05-02,11.3,15.4,7.6,1.70,14.9,26.3,1.70,0.00
2022-05-03,9.8,11.9,8.1,0.70,13.7,22.7,0.70,0.00
2022-05-04,11.8,16.6,8.1,11.40,18.7,37.1,11.40,0.00
2022-05-05,12.1,16.9,6.5,0.00,16.1,28.4,0.00,0.00
2022-05-06,12.7,17.0,7.7,3.30,22.4,41.8,3.30,0.00
2022-05-07,10.9,15.2,5.3,0.30,22.4,39.2,0.30,0.00
2022-05-08,10.2,16.1,4.3,0.00,20.5,35.6,0.00,0.00
2022-05-09,13.3,18.1,7.1,0.10,29.1,50.4,0.10,0.00
2022-05-10,14.6,17.0,12.2,0.20,30.6,55.1,0.20,0.00
2022-05-11,12.2,15.2,8.8,4.90,25.6,46.4,4.90,0.00
2022-05-12,11.5,14.1,7.3,0.10,28.0,49.7,0.10,0.00
2022-05-13,13.5,16.8,10.4,0.00,34.7,61.2,0.00,0.00
2022-05-14,14.3,19.7,8.5,0.00,13.2,23.0,0.00,0.00
2022-05-15,13.4,16.8,10.6,0.60,26.1,46.1,0.60,0.00
2022-05-16,14.7,19.0,11.1,11.10,24.2,40.7,11.10,0.00
2022-05-17,16.7,21.2,9.6,0.20,28.5,48.6,0.20,0.00
2022-05-18,15.8,19.2,10.9,2.90,23.2,42.1,2.90,0.00
2022-05-19,13.7,17.3,9.1,0.70,16.0,34.6,0.70,0.00
2022-05-20,12.6,15.6,8.1,0.80,20.9,36.4,0.80,0.00
2022-05-21,13.0,16.4,9.9,0.00,21.1,37.4,0.00,0.00
2022-05-22,14.3,18.2,9.6,1.10,21.7,38.9,1.10,0.00
2022-05-23,13.6,16.8,10.6,4.10,16.1,30.6,4.10,0.00
2022-05-24,12.2,15.6,9.0,3.20,24.6,45.7,3.20,0.00
2022-05-25,12.8,16.2,9.2,0.30,32.2,56.2,0.30,0.00
2022-05-26,13.5,17.4,9.7,0.60,35.2,61.9,0.60,0.00
2022-05-27,12.2,15.1,8.4,0.00,30.2,53.3,0.00,0.00
2022-05-28,11.3,15.1,7.3,0.30,18.1,33.1,0.30,0.00
2022-05-29,10.0,12.3,7.1,1.30,21.2,38.5,1.30,0.00
2022-05-30,10.5,13.1,7.8,1.20,17.8,33.1,1.20,0.00
2022-05-31,10.0,13.9,6.6,6.50,12.5,25.9,6.50,0.00
2022-06-01,11.1,15.3,7.2,1.20,16.3,29.9,1.20,0.00
2022-06-02,12.9,18.3,5.4,0.10,15.9,27.4,0.10,0.00
2022-06-03,13.1,17.4,9.6,0.30,20.3,37.4,0.30,0.00
2022-06-04,11.4,14.4,8.9,0.00,20.0,36.7,0.00,0.00
2022-06-05,11.0,14.1,8.0,3.30,23.9,41.8,3.30,0.00
2022-06-06,12.1,14.9,10.1,9.60,13.8,27.0,9.60,0.00
2022-06-07,13.3,18.0,8.1,0.90,16.6,28.4,0.90,0.00
2022-06-08,15.3,19.0,11.9,10.10,22.7,42.5,10.10,0.00
2022-06-09,15.2,19.2,11.8,0.00,21.2,37.8,0.00,0.00
2022-06-10,16.4,20.2,11.6,0.00,27.3,47.9,0.00,0.00
2022-06-11,15.5,18.8,11.9,1.20,31.1,56.2,1.20,0.00
2022-06-12,13.8,16.6,11.6,0.10,31.5,55.8,0.10,0.00
2022-06-13,13.3,16.3,9.0,0.10,19.3,35.3,0.10,0.00
2022-06-14,14.2,19.1,6.9,0.00,10.1,22.7,0.00,0.00
2022-06-15,15.7,21.5,8.3,0.00,11.2,21.6,0.00,0.00
2022-06-16,17.8,23.3,10.2,0.00,10.2,22.7,0.00,0.00
2022-06-17,20.7,27.1,16.2,0.20,26.2,47.2,0.20,0.00
2022-06-18,14.8,17.6,11.0,0.60,17.6,33.5,0.60,0.00
2022-06-19,13.9,18.2,9.1,0.00,21.6,39.6,0.00,0.00
2022-06-20,14.8,19.9,9.6,0.00,15.9,27.7,0.00,0.00
2022-06-21,16.8,23.2,9.1,0.00,16.9,32.0,0.00,0.00
2022-06-22,18.3,25.5,11.2,0.00,16.0,30.6,0.00,0.00
2022-06-23,18.9,25.6,11.9,0.80,24.5,46.1,0.80,0.00
2022-06-24,18.7,22.8,14.4,1.50,23.1,47.2,1.50,0.00
2022-06-25,16.8,20.2,13.3,0.80,30.6,55.8,0.80,0.00
2022-06-26,16.7,21.4,11.1,0.40,34.7,63.7,0.40,0.00
2022-06-27,14.5,18.0,11.0,6.40,24.5,43.2,6.40,0.00
2022-06-28,15.6,20.5,10.0,0.00,29.7,56.2,0.00,0.00
2022-06-29,16.9,20.8,13.4,7.80,22.9,42.1,7.80,0.00
2022-06-30,15.8,18.6,12.4,4.10,17.1,28.8,4.10,0.00
2022-07-01,15.1,19.0,11.8,3.90,20.7,39.6,3.90,0.00
2022-07-02,15.6,18.6,11.6,0.30,25.0,49.7,0.30,0.00
2022-07-03,14.5,17.8,10.1,0.50,21.3,39.2,0.50,0.00
2022-07-04,15.1,17.8,12.1,0.00,27.8,50.4,0.00,0.00
2022-07-05,15.3,19.2,10.4,0.00,18.7,35.3,0.00,0.00
2022-07-06,17.4,20.4,14.1,1.10,32.4,59.0,1.10,0.00
2022-07-07,18.3,23.8,12.8,0.00,20.9,37.4,0.00,0.00
2022-07-08,18.5,23.4,13.2,0.00,23.9,42.1,0.00,0.00
2022-07-09,18.3,23.4,13.1,0.00,18.4,33.1,0.00,0.00
2022-07-10,20.1,27.0,12.3,0.00,13.4,21.6,0.00,0.00
2022-07-11,22.1,29.2,13.1,0.00,13.8,26.6,0.00,0.00
2022-07-12,21.4,24.5,17.5,0.00,20.4,36.7,0.00,0.00
2022-07-13,18.2,22.8,13.9,0.00,19.5,38.2,0.00,0.00
2022-07-14,16.7,21.0,12.1,0.30,19.9,36.7,0.30,0.00
2022-07-15,16.8,21.2,11.4,0.40,30.7,54.7,0.40,0.00
2022-07-16,18.3,24.6,11.0,0.00,13.6,24.1,0.00,0.00
2022-07-17,21.9,29.2,13.6,1.00,19.0,37.1,1.00,0.00
2022-07-18,25.6,33.4,17.9,0.00,12.1,24.1,0.00,0.00
2022-07-19,27.8,38.2,19.6,0.00,32.6,56.9,0.00,0.00
2022-07-20,22.3,27.9,17.7,1.00,21.5,40.0,1.00,0.00
2022-07-21,18.0,19.5,16.0,1.30,11.2,21.6,1.30,0.00
2022-07-22,15.7,18.5,14.2,4.40,12.7,23.8,4.40,0.00
2022-07-23,18.1,22.4,12.7,1.20,23.6,41.0,1.20,0.00
2022-07-24,20.7,24.0,17.8,2.10,34.2,59.4,2.10,0.00
2022-07-25,18.1,22.0,14.9,1.00,29.0,51.8,1.00,0.00
2022-07-26,15.2,18.0,13.4,0.50,9.5,18.0,0.50,0.00
2022-07-27,17.1,22.0,12.5,1.20,18.0,29.9,1.20,0.00
2022-07-28,16.2,19.9,13.4,5.20,18.3,30.6,5.20,0.00
2022-07-29,16.7,21.0,13.4,0.10,18.2,32.0,0.10,0.00
2022-07-30,18.3,22.0,15.0,5.70,21.9,39.6,5.70,0.00
2022-07-31,18.1,21.2,15.8,1.80,20.8,39.2,1.80,0.00
2022-08-01,18.0,22.0,14.4,1.60,19.2,31.7,1.60,0.00
2022-08-02,21.6,25.0,18.0,0.20,29.1,51.1,0.20,0.00
2022-08-03,20.0,23.1,15.6,0.30,26.5,49.0,0.30,0.00
2022-08-04,16.5,20.0,12.9,0.10,22.8,41.8,0.10,0.00
2022-08-05,14.7,18.9,11.0,0.90,19.5,36.0,0.90,0.00
2022-08-06,14.7,19.4,8.8,0.00,18.1,32.8,0.00,0.00
2022-08-07,17.1,22.5,11.6,0.00,20.9,38.2,0.00,0.00
2022-08-08,18.2,23.9,12.4,0.00,14.2,25.6,0.00,0.00
2022-08-09,18.3,24.7,10.6,0.00,12.9,20.9,0.00,0.00
2022-08-10,20.5,27.7,13.5,0.00,15.1,25.6,0.00,0.00
2022-08-11,21.3,28.9,13.7,0.00,13.9,22.7,0.00,0.00
2022-08-12,21.0,28.5,13.8,0.00,17.0,32.0,0.00,0.00
2022-08-13,21.0,29.0,13.8,0.00,17.3,33.5,0.00,0.00
2022-08-14,22.2,29.8,14.1,0.00,13.3,21.6,0.00,0.00
2022-08-15,21.2,27.0,16.0,0.30,21.2,37.8,0.30,0.00
2022-08-16,17.7,22.3,14.4,3.50,22.4,40.3,3.50,0.00
2022-08-17,15.9,18.2,13.2,8.20,20.0,35.6,8.20,0.00
2022-08-18,17.6,22.2,12.0,0.60,22.5,42.5,0.60,0.00
2022-08-19,17.0,20.1,13.2,0.10,22.5,40.3,0.10,0.00
2022-08-20,17.5,22.1,12.0,0.00,28.7,50.8,0.00,0.00
2022-08-21,17.0,20.2,13.5,0.00,18.0,35.3,0.00,0.00
2022-08-22,18.5,23.0,14.5,2.90,17.1,35.6,2.90,0.00
2022-08-23,19.5,24.8,14.9,1.10,16.1,29.5,1.10,0.00
2022-08-24,19.6,23.1,16.8,3.50,22.5,40.3,3.50,0.00
2022-08-25,16.7,20.3,11.5,0.70,15.1,25.2,0.70,0.00
2022-08-26,15.3,20.2,10.1,0.00,13.4,22.7,0.00,0.00
2022-08-27,16.8,21.9,12.4,0.00,14.7,26.6,0.00,0.00
2022-08-28,16.8,21.9,10.6,0.00,13.6,22.3,0.00,0.00
2022-08-29,15.6,18.1,12.3,0.60,18.1,33.1,0.60,0.00
2022-08-30,15.3,19.1,10.9,0.00,17.7,34.2,0.00,0.00
2022-08-31,16.2,20.6,12.2,0.00,21.7,39.2,0.00,0.00
2022-09-01,16.4,20.5,12.8,0.00,20.5,38.2,0.00,0.00
2022-09-02,16.9,21.4,11.6,0.10,16.4,30.6,0.10,0.00
2022-09-03,18.7,23.4,15.0,3.80,18.1,33.8,3.80,0.00
2022-09-04,19.0,22.8,16.6,0.60,22.3,41.8,0.60,0.00
2022-09-05,19.3,23.5,16.3,6.10,25.9,46.1,6.10,0.00
2022-09-06,17.1,20.3,14.1,7.40,16.8,34.9,7.40,0.00
2022-09-07,17.2,21.8,13.8,0.80,20.1,39.2,0.80,0.00
2022-09-08,14.7,17.6,12.5,8.60,9.8,18.0,8.60,0.00
2022-09-09,15.6,20.5,12.5,8.60,13.7,33.8,8.60,0.00
2022-09-10,16.0,19.0,11.8,0.00,21.2,38.5,0.00,0.00
2022-09-11,16.2,19.5,12.6,0.90,19.1,31.7,0.90,0.00
2022-09-12,17.4,21.5,11.6,3.80,20.7,37.4,3.80,0.00
2022-09-13,13.5,18.3,9.2,0.00,10.0,19.4,0.00,0.00
2022-09-14,12.9,18.1,8.1,0.20,12.4,24.5,0.20,0.00
2022-09-15,12.8,16.1,8.8,0.00,20.3,36.7,0.00,0.00
2022-09-16,10.9,14.3,8.0,0.50,28.0,50.0,0.50,0.00
2022-09-17,11.1,15.6,6.7,0.00,22.9,41.8,0.00,0.00
2022-09-18,11.9,15.6,8.7,0.10,24.6,44.6,0.10,0.00
2022-09-19,11.2,14.9,8.0,0.00,9.2,17.6,0.00,0.00
2022-09-20,12.4,16.1,7.2,0.20,9.1,16.9,0.20,0.00
2022-09-21,13.9,18.4,8.6,0.00,17.8,33.1,0.00,0.00
2022-09-22,14.5,18.0,11.2,3.20,23.8,43.2,3.20,0.00
2022-09-23,13.0,18.0,9.3,0.20,11.0,21.2,0.20,0.00
2022-09-24,10.7,14.9,7.3,0.40,23.2,40.7,0.40,0.00
2022-09-25,11.1,14.9,5.0,1.80,26.5,46.1,1.80,0.00
2022-09-26,11.5,14.0,6.8,1.00,30.8,51.8,1.00,0.00
2022-09-27,8.9,13.6,5.1,0.40,20.5,38.5,0.40,0.00
2022-09-28,9.7,12.8,6.4,5.90,19.3,37.4,5.90,0.00
2022-09-29,11.8,15.9,6.9,0.50,22.1,43.9,0.50,0.00
2022-09-30,9.9,12.9,5.1,10.90,38.9,69.1,10.90,0.00
2022-10-01,12.8,16.1,10.5,0.20,28.5,52.9,0.20,0.00
2022-10-02,12.4,16.6,8.8,0.00,18.2,33.5,0.00,0.00
2022-10-03,11.7,16.0,6.6,0.00,18.0,30.6,0.00,0.00
2022-10-04,15.3,18.6,11.7,2.20,33.7,57.2,2.20,0.00
2022-10-05,14.0,17.2,10.7,5.00,36.9,63.0,5.00,0.00
2022-10-06,13.9,17.8,10.1,0.00,30.7,54.0,0.00,0.00
2022-10-07,13.1,16.1,9.4,6.80,32.7,62.6,6.80,0.00
2022-10-08,10.5,15.1,6.6,0.10,21.3,37.4,0.10,0.00
2022-10-09,11.3,16.1,5.8,0.00,34.0,58.3,0.00,0.00
2022-10-10,11.0,14.6,7.8,5.30,22.8,41.0,5.30,0.00
2022-10-11,9.6,13.6,5.7,0.10,17.8,31.7,0.10,0.00
2022-10-12,11.2,15.0,7.0,1.10,23.0,40.7,1.10,0.00
2022-10-13,9.4,13.4,5.0,0.00,11.9,20.5,0.00,0.00
2022-10-14,11.3,16.4,8.0,0.10,22.7,40.3,0.10,0.00
2022-10-15,11.1,14.2,7.4,4.80,27.9,51.8,4.80,0.00
2022-10-16,11.4,13.9,9.1,4.90,29.5,53.3,4.90,0.00
2022-10-17,14.1,17.2,10.8,1.70,28.1,52.9,1.70,0.00
2022-10-18,10.2,15.2,6.3,0.00,14.8,28.8,0.00,0.00
2022-10-19,10.6,13.9,6.9,0.00,28.2,49.0,0.00,0.00
2022-10-20,12.3,13.6,10.4,25.60,20.2,37.1,25.60,0.00
2022-10-21,12.6,15.8,9.4,7.10,26.4,51.1,7.10,0.00
2022-10-22,13.8,16.9,11.6,0.00,24.1,41.4,0.00,0.00
2022-10-23,13.2,15.3,11.4,6.20,22.0,38.5,6.20,0.00
2022-10-24,12.7,16.1,10.5,7.70,23.0,40.3,7.70,0.00
2022-10-25,12.5,15.8,9.2,0.00,19.8,32.4,0.00,0.00
2022-10-26,15.0,18.1,12.2,0.50,31.1,58.0,0.50,0.00
2022-10-27,13.8,16.6,11.5,7.40,18.8,33.1,7.40,0.00
2022-10-28,13.9,16.0,10.8,2.80,26.1,51.8,2.80,0.00
2022-10-29,12.7,16.0,9.6,3.00,21.4,36.7,3.00,0.00
2022-10-30,12.6,15.0,10.7,0.20,26.4,47.5,0.20,0.00
2022-10-31,12.4,15.8,9.9,10.50,26.3,44.3,10.50,0.00
2022-11-01,11.7,13.6,8.1,7.40,29.5,49.0,7.40,0.00
2022-11-02,10.3,13.1,6.6,2.60,40.3,73.1,2.60,0.00
2022-11-03,8.7,11.8,4.5,0.40,28.5,52.2,0.40,0.00
2022-11-04,7.0,11.4,3.8,0.00,16.6,29.5,0.00,0.00
2022-11-05,8.7,12.0,5.6,0.80,23.0,38.5,0.80,0.00
2022-11-06,8.0,11.9,4.2,0.80,21.0,37.1,0.80,0.00
2022-11-07,11.1,14.0,7.8,0.20,32.1,53.6,0.20,0.00
2022-11-08,11.5,13.9,9.1,4.50,37.1,66.2,4.50,0.00
2022-11-09,10.1,12.3,8.4,0.00,22.4,38.9,0.00,0.00
2022-11-10,14.0,15.8,11.2,0.50,30.8,52.2,0.50,0.00
2022-11-11,14.6,17.0,11.9,0.10,27.6,59.0,0.10,0.00
2022-11-12,11.4,13.5,10.3,0.00,19.1,36.4,0.00,0.00
2022-11-13,10.5,12.2,8.6,0.00,14.5,25.9,0.00,0.00
2022-11-14,9.4,10.9,5.7,0.00,13.3,22.7,0.00,0.00
2022-11-15,9.8,11.4,8.2,9.60,31.5,54.7,9.60,0.00
2022-11-16,7.4,9.2,5.3,2.80,17.1,33.1,2.80,0.00
2022-11-17,9.6,11.4,8.4,19.40,24.2,41.0,19.40,0.00
2022-11-18,8.7,10.8,5.8,3.20,26.6,45.0,3.20,0.00
2022-11-19,7.0,8.9,5.2,2.70,20.3,33.8,2.70,0.00
2022-11-20,6.3,9.5,2.9,4.00,19.7,34.2,4.00,0.00
2022-11-21,4.4,7.4,-0.1,6.40,21.9,38.2,6.40,0.00
2022-11-22,6.9,9.9,2.1,1.90,21.9,36.4,1.90,0.00
2022-11-23,5.6,9.2,1.9,4.90,27.4,47.2,4.90,0.00
2022-11-24,7.4,10.7,4.9,3.60,33.4,59.4,3.60,0.00
2022-11-25,8.0,10.6,6.4,2.00,28.1,49.3,2.00,0.00
2022-11-26,9.2,11.5,6.7,2.00,33.1,55.1,2.00,0.00
2022-11-27,9.4,11.4,6.5,5.10,30.2,56.2,5.10,0.00
2022-11-28,5.9,7.7,4.0,0.00,12.8,20.9,0.00,0.00
2022-11-29,4.3,5.8,2.9,0.00,10.5,17.3,0.00,0.00
2022-11-30,4.9,5.7,3.6,0.00,8.2,18.4,0.00,0.00
2022-12-01,4.4,6.0,1.4,0.00,9.4,17.3,0.00,0.00
2022-12-02,4.7,7.8,3.2,0.20,11.2,18.4,0.20,0.00
2022-12-03,4.9,7.1,3.2,0.20,16.4,27.7,0.20,0.00
2022-12-04,5.3,6.6,3.0,2.40,17.8,30.2,2.40,0.00
2022-12-05,6.1,7.2,4.1,0.00,19.5,32.8,0.00,0.00
2022-12-06,4.1,6.2,2.1,0.30,18.9,34.9,0.30,0.00
2022-12-07,1.3,3.8,-1.3,0.00,18.0,32.0,0.00,0.00
2022-12-08,-0.1,2.3,-2.2,0.00,16.5,27.0,0.00,0.00
2022-12-09,-1.7,2.2,-4.2,0.00,11.9,21.6,0.00,0.00
2022-12-10,-0.3,2.1,-4.6,0.00,11.9,18.4,0.00,0.00
2022-12-11,-0.8,0.6,-2.0,0.00,9.3,15.8,0.00,0.00
2022-12-12,-1.0,0.2,-1.8,0.00,12.3,22.3,0.00,0.00
2022-12-13,-0.8,0.9,-3.8,0.30,7.6,20.5,0.00,0.21
2022-12-14,-2.5,1.1,-5.1,0.00,19.7,36.0,0.00,0.00
2022-12-15,-1.9,3.4,-4.5,0.00,20.8,36.7,0.00,0.00
2022-12-16,-2.6,1.5,-5.2,0.00,12.3,19.4,0.00,0.00
2022-12-17,0.7,3.5,-0.9,0.30,15.6,25.6,0.10,0.14
2022-12-18,0.9,6.2,-1.9,2.50,24.8,41.4,2.50,0.00
2022-12-19,10.7,13.1,4.9,2.10,36.1,60.8,2.10,0.00
2022-12-20,7.7,10.1,5.1,1.60,20.6,34.6,1.60,0.00
2022-12-21,6.3,8.4,4.4,1.30,28.0,49.0,1.30,0.00
2022-12-22,5.1,6.0,4.2,1.20,20.3,33.1,1.20,0.00
2022-12-23,4.0,6.7,-0.4,6.50,15.1,25.9,6.50,0.00
2022-12-24,6.6,8.4,4.9,0.80,27.4,46.4,0.80,0.00
2022-12-25,7.8,10.0,6.9,0.00,25.6,43.9,0.00,0.00
2022-12-26,4.4,7.9,2.3,1.40,41.4,69.8,1.40,0.00
2022-12-27,5.1,8.9,1.4,6.70,33.6,59.8,6.70,0.00
2022-12-28,7.8,10.7,5.2,6.70,34.0,57.6,6.70,0.00
2022-12-29,6.9,9.2,3.2,0.20,36.1,62.6,0.20,0.00
2022-12-30,7.8,10.6,3.8,0.30,38.2,65.2,0.30,0.00
2022-12-31,8.4,9.4,7.3,17.80,18.9,35.3,17.80,0.00
2023-01-01,8.0,10.2,6.6,0.90,29.6,50.0,0.90,0.00
2023-01-02,2.6,6.2,-1.5,0.20,15.7,27.0,0.20,0.00
2023-01-03,5.6,11.6,-1.0,8.00,29.6,50.0,8.00,0.00
2023-01-04,11.0,12.6,9.4,0.70,40.8,70.2,0.70,0.00
2023-01-05,9.8,11.5,7.3,2.50,29.7,53.3,2.50,0.00
2023-01-06,8.1,10.9,5.9,1.50,25.6,49.7,1.50,0.00
2023-01-07,10.1,12.0,6.6,5.50,37.0,63.0,5.50,0.00
2023-01-08,6.1,7.8,3.8,0.30,27.9,48.6,0.30,0.00
2023-01-09,5.7,7.4,4.1,0.00,24.5,43.2,0.00,0.00
2023-01-10,7.7,13.1,3.8,12.50,40.6,72.4,12.50,0.00
2023-01-11,7.1,8.6,6.2,2.50,32.1,55.8,2.50,0.00
2023-01-12,8.4,11.1,5.8,7.20,42.3,74.9,7.20,0.00
2023-01-13,7.0,8.9,5.1,2.60,43.0,76.3,2.60,0.00
2023-01-14,6.7,9.4,4.9,6.60,42.2,71.3,6.60,0.00
2023-01-15,4.0,7.6,-0.3,0.70,38.1,64.4,0.70,0.00
2023-01-16,-0.9,2.0,-4.8,0.10,24.4,41.0,0.00,0.07
2023-01-17,-2.2,2.2,-5.2,0.00,15.5,27.4,0.00,0.00
2023-01-18,1.0,4.9,-1.8,0.00,24.2,42.1,0.00,0.00
2023-01-19,0.1,3.7,-2.5,0.10,16.2,27.4,0.00,0.07
2023-01-20,1.3,5.6,-2.4,0.00,21.1,37.4,0.00,0.00
2023-01-21,-0.6,4.1,-3.5,0.00,11.6,21.2,0.00,0.00
2023-01-22,-0.1,1.9,-2.3,0.00,15.6,25.6,0.00,0.00
2023-01-23,1.0,4.7,-0.8,0.00,13.4,22.3,0.00,0.00
2023-01-24,2.3,6.2,-1.6,0.00,10.6,16.9,0.00,0.00
2023-01-25,5.9,8.8,2.6,1.90,21.3,39.2,1.90,0.00
2023-01-26,4.7,7.6,2.5,0.20,22.2,38.2,0.20,0.00
2023-01-27,3.4,5.9,0.7,0.00,11.4,18.7,0.00,0.00
2023-01-28,3.8,7.1,-1.0,0.00,11.6,20.2,0.00,0.00
2023-01-29,7.1,9.4,5.0,0.10,35.5,61.2,0.10,0.00
2023-01-30,6.6,9.2,5.2,0.00,27.3,46.1,0.00,0.00
2023-01-31,7.6,8.9,6.1,0.30,38.9,66.2,0.30,0.00
2023-02-01,7.7,9.4,6.1,0.10,37.8,65.5,0.10,0.00
2023-02-02,9.6,10.9,7.9,0.00,30.8,51.8,0.00,0.00
2023-02-03,10.3,11.8,7.4,0.00,29.0,50.0,0.00,0.00
2023-02-04,8.6,10.4,5.9,0.10,23.2,39.2,0.10,0.00
2023-02-05,3.0,6.9,-1.8,0.00,18.9,33.1,0.00,0.00
2023-02-06,0.7,7.3,-3.5,0.00,10.9,20.5,0.00,0.00
2023-02-07,2.9,9.3,-2.0,0.00,11.2,19.1,0.00,0.00
2023-02-08,3.3,7.9,-0.1,0.00,18.8,33.5,0.00,0.00
2023-02-09,4.9,8.9,1.1,0.00,23.4,42.5,0.00,0.00
2023-02-10,6.9,9.9,2.8,0.00,28.4,47.5,0.00,0.00
2023-02-11,7.9,11.5,3.5,0.00,21.4,39.2,0.00,0.00
2023-02-12,5.2,9.2,1.0,0.00,11.9,22.3,0.00,0.00
2023-02-13,5.8,8.6,2.3,0.00,15.5,30.2,0.00,0.00
2023-02-14,4.3,10.1,0.3,0.00,13.4,24.5,0.00,0.00
2023-02-15,5.2,11.6,1.5,0.20,19.7,34.2,0.20,0.00
2023-02-16,8.5,11.9,4.0,3.30,29.6,49.3,3.30,0.00
2023-02-17,11.0,13.0,8.2,1.60,43.2,73.1,1.60,0.00
2023-02-18,10.8,12.9,8.5,4.30,36.5,61.2,4.30,0.00
2023-02-19,8.6,11.4,6.3,0.00,26.9,47.5,0.00,0.00
2023-02-20,11.2,13.2,9.6,0.60,34.3,59.8,0.60,0.00
2023-02-21,9.0,12.1,5.6,0.00,16.8,30.6,0.00,0.00
2023-02-22,6.4,9.1,4.8,0.20,25.8,44.6,0.20,0.00
2023-02-23,5.1,7.5,2.8,0.40,23.8,41.8,0.40,0.00
2023-02-24,6.8,9.6,4.1,0.10,29.6,52.2,0.10,0.00
2023-02-25,4.9,7.1,3.2,0.00,27.9,47.9,0.00,0.00
2023-02-26,5.4,7.2,3.7,0.00,22.4,39.6,0.00,0.00
2023-02-27,5.9,8.2,3.8,0.10,21.1,37.4,0.10,0.00
2023-02-28,6.7,7.7,5.1,0.60,23.8,41.0,0.60,0.00
2023-03-01,6.5,7.6,5.6,0.90,26.4,45.7,0.90,0.00
2023-03-02,5.6,7.2,3.7,0.00,10.2,23.0,0.00,0.00
2023-03-03,5.3,7.9,3.5,0.00,15.2,27.7,0.00,0.00
2023-03-04,4.8,7.2,2.5,0.00,13.2,25.2,0.00,0.00
2023-03-05,2.9,6.6,-0.4,0.00,12.0,22.7,0.00,0.00
2023-03-06,4.0,8.3,0.6,3.00,20.1,39.6,3.00,0.00
2023-03-07,0.4,5.3,-4.3,0.00,16.7,34.6,0.00,0.00
2023-03-08,0.3,4.0,-3.8,0.00,16.2,30.2,0.00,0.00
2023-03-09,1.2,3.0,-0.9,5.30,25.8,44.6,4.60,0.49
2023-03-10,1.3,4.6,-3.4,6.00,28.2,48.2,2.40,2.52
2023-03-11,1.5,6.4,-3.9,1.20,22.5,38.2,1.20,0.00
2023-03-12,8.3,12.6,2.0,5.40,31.0,59.8,4.60,0.56
2023-03-13,10.5,13.4,4.3,7.00,42.8,74.9,7.00,0.00
2023-03-14,3.7,6.4,-1.5,2.30,24.5,49.7,1.90,0.28
2023-03-15,2.5,7.8,-4.2,1.90,23.5,39.2,1.90,0.00
2023-03-16,9.8,13.1,5.7,2.90,32.2,55.4,2.90,0.00
2023-03-17,9.8,14.8,7.2,1.90,18.0,43.9,1.90,0.00
2023-03-18,9.4,12.9,7.2,5.50,15.5,24.8,5.50,0.00
2023-03-19,8.0,12.0,4.0,1.40,20.3,33.5,1.40,0.00
