latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
56.41476,-3.3609924,11.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),rain_sum (mm),snowfall_sum (cm)
2022-04-01,2.9,7.8,-1.5,0.00,11.9,23.4,0.00,0.00
2022-04-02,3.0,7.4,-1.5,1.20,8.8,22.3,0.80,0.28
2022-04-03,4.0,9.6,-1.9,3.80,28.4,55.1,3.80,0.00
2022-04-04,10.2,13.3,7.2,1.00,22.4,45.4,1.00,0.00
2022-04-05,5.7,8.9,3.9,16.90,25.4,47.9,16.90,0.00
2022-04-06,6.9,9.6,2.7,6.20,28.2,52.9,5.80,0.28
2022-04-07,4.4,7.4,1.9,2.50,24.7,53.6,2.50,0.00
2022-04-08,4.2,8.5,-0.1,0.00,19.6,41.4,0.00,0.00
2022-04-09,4.1,8.6,-0.9,0.10,19.7,39.6,0.10,0.00
2022-04-10,4.7,9.4,-2.5,0.20,12.3,26.6,0.20,0.00
2022-04-11,6.6,8.9,4.4,0.00,24.9,48.6,0.00,0.00
2022-04-12,7.1,8.8,5.3,8.10,21.6,42.1,8.10,0.00
2022-04-13,9.7,14.2,6.6,1.50,16.0,32.4,1.50,0.00
2022-04-14,8.5,11.7,5.0,1.00,11.3,22.3,1.00,0.00
2022-04-15,10.9,14.3,7.3,0.30,15.1,31.0,0.30,0.00
2022-04-16,11.0,14.4,6.8,0.10,17.1,35.3,0.10,0.00
2022-04-17,11.8,15.9,8.9,1.70,18.9,37.8,1.70,0.00
2022-04-18,9.5,12.1,4.6,1.00,22.2,45.4,1.00,0.00
2022-04-19,7.7,12.9,1.4,0.00,9.2,20.9,0.00,0.00
2022-04-20,7.6,13.1,2.1,0.00,17.7,36.0,0.00,0.00
2022-04-21,8.3,13.4,3.2,0.00,23.7,47.2,0.00,0.00
2022-04-22,10.0,15.4,5.4,0.00,23.6,46.4,0.00,0.00
2022-04-23,9.8,15.2,5.3,0.00,23.7,46.8,0.00,0.00
2022-04-24,9.5,13.2,5.7,0.30,18.7,38.2,0.30,0.00
2022-04-25,8.5,11.4,6.8,0.30,13.4,27.0,0.30,0.00
2022-04-26,7.6,9.6,4.9,0.60,14.1,27.4,0.60,0.00
2022-04-27,7.1,10.5,2.8,0.20,9.7,19.4,0.20,0.00
2022-04-28,7.6,13.2,-0.3,0.00,10.2,21.2,0.00,0.00
2022-04-29,9.7,15.1,3.5,0.10,9.2,17.6,0.10,0.00
2022-04-30,8.6,13.2,4.2,5.40,15.2,29.9,5.40,0.00
2022-05-01,11.8,15.4,9.1,0.90,9.5,21.6,0.90,0.00
2022-05-02,9.6,12.1,7.1,1.40,14.2,27.4,1.40,0.00
2022-05-03,8.3,11.9,5.9,2.00,9.7,23.0,2.00,0.00
2022-05-04,12.1,16.8,7.8,1.10,20.7,41.4,1.10,0.00
2022-05-05,11.4,14.6,6.6,0.80,21.9,43.2,0.80,0.00
2022-05-06,12.9,16.1,9.4,1.90,21.4,43.6,1.90,0.00
2022-05-07,10.3,13.8,7.3,0.10,11.8,25.2,0.10,0.00
2022-05-08,11.8,16.9,6.0,0.50,12.0,25.2,0.50,0.00
2022-05-09,11.9,14.1,9.6,7.90,23.9,48.2,7.90,0.00
2022-05-10,11.2,13.9,9.1,0.80,29.8,61.2,0.80,0.00
2022-05-11,11.0,14.0,7.7,1.40,27.2,51.8,1.40,0.00
2022-05-12,9.7,12.5,6.6,0.90,29.0,59.0,0.90,0.00
2022-05-13,11.4,13.9,8.4,0.70,35.5,74.2,0.70,0.00
2022-05-14,13.0,17.5,8.6,0.00,20.6,41.8,0.00,0.00
2022-05-15,11.2,14.8,5.2,1.00,23.0,44.6,1.00,0.00
2022-05-16,9.9,10.4,9.4,8.50,25.9,52.2,8.50,0.00
2022-05-17,13.1,17.6,8.7,3.50,24.2,49.0,3.50,0.00
2022-05-18,13.7,18.1,9.7,0.90,29.1,57.6,0.90,0.00
2022-05-19,13.1,16.5,9.8,1.10,23.5,45.7,1.10,0.00
2022-05-20,12.1,16.8,8.3,5.90,21.3,42.1,5.90,0.00
2022-05-21,11.6,14.1,8.9,0.30,22.1,43.6,0.30,0.00
2022-05-22,13.2,16.2,10.1,3.80,21.5,42.5,3.80,0.00
2022-05-23,11.8,15.2,7.1,2.00,19.8,40.0,2.00,0.00
2022-05-24,11.2,15.1,6.8,2.10,15.8,32.8,2.10,0.00
2022-05-25,11.5,15.1,8.4,0.80,32.4,64.1,0.80,0.00
2022-05-26,10.5,14.1,7.7,0.40,37.1,71.6,0.40,0.00
2022-05-27,11.5,14.9,7.9,0.20,31.6,60.8,0.20,0.00
2022-05-28,11.6,15.5,6.6,0.00,17.3,35.3,0.00,0.00
2022-05-29,9.6,12.2,4.8,0.00,17.6,35.3,0.00,0.00
2022-05-30,9.0,12.0,6.3,7.80,11.9,27.4,7.80,0.00
2022-05-31,9.2,12.9,4.8,5.60,14.6,31.7,5.60,0.00
2022-06-01,11.9,15.6,7.7,1.20,11.2,22.7,1.20,0.00
2022-06-02,12.0,17.0,5.5,0.90,12.8,24.1,0.90,0.00
2022-06-03,11.4,15.1,6.7,0.00,17.6,37.1,0.00,0.00
2022-06-04,11.2,17.5,4.7,0.00,13.2,28.8,0.00,0.00
2022-06-05,10.9,15.4,4.8,0.00,18.0,38.2,0.00,0.00
2022-06-06,11.7,17.9,7.0,0.00,16.7,36.4,0.00,0.00
2022-06-07,12.1,16.6,6.8,0.00,17.0,33.8,0.00,0.00
2022-06-08,11.1,12.2,9.1,2.50,21.3,41.4,2.50,0.00
2022-06-09,14.0,17.9,10.9,1.30,17.6,34.9,1.30,0.00
2022-06-10,14.8,18.0,11.4,2.10,30.3,58.7,2.10,0.00
2022-06-11,13.5,15.4,11.9,2.90,34.1,76.0,2.90,0.00
2022-06-12,12.3,15.3,9.1,0.10,28.0,56.5,0.10,0.00
2022-06-13,12.2,15.6,7.7,0.60,22.5,44.3,0.60,0.00
2022-06-14,13.1,16.1,10.9,2.40,16.7,34.6,2.40,0.00
2022-06-15,14.9,18.5,11.6,0.60,15.6,33.1,0.60,0.00
2022-06-16,15.8,19.0,10.8,2.10,18.8,37.1,2.10,0.00
2022-06-17,14.7,17.9,10.1,5.20,29.8,59.0,5.20,0.00
2022-06-18,12.5,15.9,9.2,0.00,31.6,62.6,0.00,0.00
2022-06-19,13.4,16.5,10.1,0.00,24.0,47.2,0.00,0.00
2022-06-20,13.9,20.3,5.4,0.00,20.7,42.1,0.00,0.00
2022-06-21,16.0,19.5,12.4,4.40,14.5,29.5,4.40,0.00
2022-06-22,15.7,19.6,12.1,0.00,22.6,45.4,0.00,0.00
2022-06-23,17.0,21.1,13.4,0.00,19.2,37.8,0.00,0.00
2022-06-24,17.5,21.1,14.2,0.90,12.4,26.6,0.90,0.00
2022-06-25,15.7,18.2,12.8,1.90,26.0,53.6,1.90,0.00
2022-06-26,13.6,16.2,10.4,3.90,26.1,57.6,3.90,0.00
2022-06-27,13.9,17.2,10.9,2.70,19.7,40.3,2.70,0.00
2022-06-28,13.9,15.8,12.1,7.30,20.3,39.2,7.30,0.00
2022-06-29,15.0,18.8,12.6,5.80,15.5,34.9,5.80,0.00
2022-06-30,14.3,17.4,10.5,0.90,12.0,29.5,0.90,0.00
2022-07-01,13.7,17.9,9.5,1.70,14.9,36.7,1.70,0.00
2022-07-02,13.2,16.9,10.0,7.00,22.2,45.4,7.00,0.00
2022-07-03,13.8,17.2,10.6,0.20,25.6,50.4,0.20,0.00
2022-07-04,13.3,16.8,10.1,0.30,31.3,61.2,0.30,0.00
2022-07-05,14.3,19.0,9.1,0.00,18.0,35.3,0.00,0.00
2022-07-06,15.6,18.9,13.1,2.00,34.3,66.2,2.00,0.00
2022-07-07,17.4,22.2,11.9,0.00,20.7,42.1,0.00,0.00
2022-07-08,16.5,20.5,13.0,0.00,28.3,56.5,0.00,0.00
2022-07-09,16.7,22.1,11.0,0.00,17.3,35.3,0.00,0.00
2022-07-10,18.9,25.4,13.1,0.00,17.4,35.6,0.00,0.00
2022-07-11,19.0,24.5,12.6,0.00,18.1,37.4,0.00,0.00
2022-07-12,18.0,21.0,12.5,0.50,23.9,48.2,0.50,0.00
2022-07-13,14.9,18.5,10.9,0.00,27.8,54.0,0.00,0.00
2022-07-14,14.7,18.7,9.9,0.40,19.2,38.9,0.40,0.00
2022-07-15,15.8,20.6,12.8,4.20,18.4,37.1,4.20,0.00
2022-07-16,15.2,21.4,8.6,1.50,19.0,38.5,1.50,0.00
2022-07-17,18.4,23.8,13.9,1.00,14.7,31.0,1.00,0.00
2022-07-18,21.9,28.6,15.6,0.00,14.3,30.2,0.00,0.00
2022-07-19,22.3,28.2,15.0,0.10,13.1,33.5,0.10,0.00
2022-07-20,18.3,22.6,13.2,1.00,13.8,28.8,1.00,0.00
2022-07-21,15.2,19.5,12.1,1.10,16.8,33.8,1.10,0.00
2022-07-22,14.6,17.4,11.6,0.50,12.6,26.3,0.50,0.00
2022-07-23,16.0,18.5,13.2,8.20,16.6,33.1,8.20,0.00
2022-07-24,17.8,20.5,15.8,9.70,23.2,48.2,9.70,0.00
2022-07-25,15.7,18.3,11.8,1.40,20.6,41.8,1.40,0.00
2022-07-26,13.9,17.5,9.6,0.00,15.2,32.0,0.00,0.00
2022-07-27,13.3,18.0,8.1,0.70,15.1,31.7,0.70,0.00
2022-07-28,14.7,18.2,12.1,6.40,15.3,31.3,6.40,0.00
2022-07-29,16.6,21.4,11.0,0.40,14.8,31.3,0.40,0.00
2022-07-30,17.7,21.6,12.5,3.80,22.5,44.6,3.80,0.00
2022-07-31,14.3,17.3,10.7,2.50,10.0,20.9,2.50,0.00
2022-08-01,15.0,20.1,10.1,2.80,18.2,38.2,2.80,0.00
2022-08-02,19.0,22.3,15.8,2.90,31.7,61.6,2.90,0.00
2022-08-03,16.7,19.0,14.1,1.00,28.5,56.9,1.00,0.00
2022-08-04,13.9,17.4,9.8,0.90,19.1,39.2,0.90,0.00
2022-08-05,12.7,17.5,6.9,0.10,17.2,34.9,0.10,0.00
2022-08-06,13.7,18.4,8.9,1.30,27.0,53.3,1.30,0.00
2022-08-07,17.5,22.5,13.9,0.00,24.7,48.2,0.00,0.00
2022-08-08,16.7,20.5,12.2,0.00,21.3,42.8,0.00,0.00
2022-08-09,18.4,23.2,14.1,0.50,21.6,44.3,0.50,0.00
2022-08-10,18.1,24.5,11.1,0.00,19.0,39.2,0.00,0.00
2022-08-11,18.0,25.0,9.8,0.00,17.7,37.4,0.00,0.00
2022-08-12,17.6,23.1,12.1,0.00,12.3,27.0,0.00,0.00
2022-08-13,18.2,25.1,14.2,0.00,16.2,33.5,0.00,0.00
2022-08-14,18.3,24.4,13.1,4.40,11.8,26.6,4.40,0.00
2022-08-15,16.6,19.5,13.7,10.70,12.7,24.1,10.70,0.00
2022-08-16,15.2,17.8,12.5,10.40,16.5,31.3,10.40,0.00
2022-08-17,13.1,16.5,9.9,0.80,13.0,26.3,0.80,0.00
2022-08-18,15.3,19.5,11.9,6.60,22.7,46.1,6.60,0.00
2022-08-19,13.8,17.2,10.4,1.10,25.4,51.5,1.10,0.00
2022-08-20,13.6,17.3,9.6,1.90,26.4,52.6,1.90,0.00
2022-08-21,13.9,17.8,9.6,0.00,23.2,44.6,0.00,0.00
2022-08-22,13.4,16.8,9.9,2.70,12.1,24.8,2.70,0.00
2022-08-23,17.0,20.1,13.3,1.00,11.4,31.0,1.00,0.00
2022-08-24,15.2,18.9,12.6,9.60,23.8,46.8,9.60,0.00
2022-08-25,14.5,18.2,10.3,0.00,18.6,36.0,0.00,0.00
2022-08-26,14.1,16.7,10.9,0.70,7.4,15.1,0.70,0.00
2022-08-27,14.7,19.0,10.7,0.30,8.8,17.6,0.30,0.00
2022-08-28,15.0,20.0,11.9,0.30,15.1,29.5,0.30,0.00
2022-08-29,15.0,19.0,12.4,0.20,14.4,28.4,0.20,0.00
2022-08-30,13.2,15.4,10.4,0.50,11.3,22.0,0.50,0.00
2022-08-31,12.4,16.6,8.4,0.00,10.3,19.4,0.00,0.00
2022-09-01,12.4,19.0,6.7,0.20,13.0,24.1,0.20,0.00
2022-09-02,14.3,18.4,9.1,0.90,18.7,36.4,0.90,0.00
2022-09-03,17.0,19.5,15.1,4.80,28.4,54.0,4.80,0.00
2022-09-04,16.5,18.5,14.9,15.10,20.0,38.5,15.10,0.00
2022-09-05,17.0,20.1,14.5,9.00,20.2,41.8,9.00,0.00
2022-09-06,16.0,18.5,14.4,12.40,20.0,43.9,12.40,0.00
2022-09-07,15.9,19.4,14.5,0.30,19.3,37.8,0.30,0.00
2022-09-08,15.3,16.8,14.3,6.50,23.4,44.6,6.50,0.00
2022-09-09,14.6,17.1,9.8,6.70,24.6,47.9,6.70,0.00
2022-09-10,13.5,17.5,9.4,0.20,6.9,16.2,0.20,0.00
2022-09-11,13.4,18.5,8.4,9.90,15.0,28.1,9.90,0.00
2022-09-12,14.7,17.5,10.4,0.30,24.1,48.6,0.30,0.00
2022-09-13,13.6,18.3,9.5,0.00,13.4,27.0,0.00,0.00
2022-09-14,11.8,17.1,7.2,0.00,16.6,34.6,0.00,0.00
2022-09-15,10.8,15.1,7.3,0.10,20.7,40.7,0.10,0.00
2022-09-16,9.8,13.2,6.9,0.00,24.2,47.5,0.00,0.00
2022-09-17,10.3,13.6,6.8,0.00,18.0,39.6,0.00,0.00
2022-09-18,11.4,13.8,9.8,0.20,14.3,28.1,0.20,0.00
2022-09-19,12.6,16.2,9.8,0.20,8.1,18.0,0.20,0.00
2022-09-20,13.6,17.6,9.6,0.00,15.7,32.0,0.00,0.00
2022-09-21,14.6,18.0,10.0,0.00,20.3,40.7,0.00,0.00
2022-09-22,14.2,16.3,8.7,4.00,17.1,33.5,4.00,0.00
2022-09-23,10.6,15.9,5.6,0.40,13.8,28.1,0.40,0.00
2022-09-24,9.8,15.4,5.3,0.00,10.4,22.7,0.00,0.00
2022-09-25,11.3,15.4,5.9,0.50,30.1,60.5,0.50,0.00
2022-09-26,9.9,12.9,5.7,0.10,23.4,49.7,0.10,0.00
2022-09-27,8.8,12.4,5.8,1.00,23.6,51.8,1.00,0.00
2022-09-28,10.6,14.4,5.8,1.50,18.7,36.4,1.50,0.00
2022-09-29,12.1,15.6,9.6,0.30,11.9,27.0,0.30,0.00
2022-09-30,11.7,14.4,9.9,17.00,34.9,72.7,17.00,0.00
2022-10-01,10.9,13.8,9.1,0.40,25.3,51.1,0.40,0.00
2022-10-02,11.6,15.9,9.0,0.00,22.9,44.3,0.00,0.00
2022-10-03,11.9,14.5,8.8,1.30,25.5,49.3,1.30,0.00
2022-10-04,13.6,15.6,10.4,15.40,26.1,50.8,15.40,0.00
2022-10-05,10.9,13.5,8.8,10.70,28.2,54.4,10.70,0.00
2022-10-06,12.2,14.1,9.9,3.80,33.1,64.4,3.80,0.00
2022-10-07,10.7,12.8,7.1,5.30,33.2,68.8,5.30,0.00
2022-10-08,9.9,13.3,6.7,0.00,22.0,43.6,0.00,0.00
2022-10-09,11.2,13.4,7.4,10.40,24.7,49.0,10.40,0.00
2022-10-10,9.0,12.2,6.8,0.20,26.0,52.2,0.20,0.00
2022-10-11,9.7,11.8,6.8,0.10,18.9,39.2,0.10,0.00
2022-10-12,10.4,14.5,4.9,2.50,23.4,45.7,2.50,0.00
2022-10-13,8.3,12.9,2.5,0.40,19.1,39.2,0.40,0.00
2022-10-14,8.8,11.2,3.2,2.60,18.4,39.6,2.60,0.00
2022-10-15,7.5,10.8,2.8,8.10,23.4,47.9,8.10,0.00
2022-10-16,8.3,12.2,5.4,0.90,27.4,52.2,0.90,0.00
2022-10-17,10.9,13.1,8.0,8.50,25.6,49.3,8.50,0.00
2022-10-18,8.6,12.3,4.0,0.00,16.2,30.6,0.00,0.00
2022-10-19,9.4,10.3,7.4,0.40,21.4,40.0,0.40,0.00
2022-10-20,10.5,11.4,9.6,8.20,22.7,43.2,8.20,0.00
2022-10-21,11.6,13.4,9.8,1.10,14.2,28.1,1.10,0.00
2022-10-22,12.4,14.9,9.1,1.70,11.8,22.3,1.70,0.00
2022-10-23,11.6,13.1,9.2,11.30,19.5,38.5,11.30,0.00
2022-10-24,11.9,14.0,9.6,1.20,19.3,37.8,1.20,0.00
2022-10-25,11.1,14.1,8.4,0.20,16.6,32.0,0.20,0.00
2022-10-26,12.6,14.7,10.9,13.50,26.8,52.2,13.50,0.00
2022-10-27,12.4,15.3,9.1,6.30,21.6,46.4,6.30,0.00
2022-10-28,12.3,13.9,11.4,3.70,40.6,77.0,3.70,0.00
2022-10-29,12.0,13.4,11.1,0.90,21.0,39.6,0.90,0.00
2022-10-30,11.6,14.0,9.7,2.20,18.4,43.2,2.20,0.00
2022-10-31,11.7,14.4,9.5,0.10,20.0,38.9,0.10,0.00
2022-11-01,9.8,11.4,7.4,6.20,22.8,46.4,6.20,0.00
2022-11-02,8.4,11.1,5.6,10.50,34.4,66.6,10.50,0.00
2022-11-03,6.7,9.9,1.5,0.40,37.0,73.4,0.40,0.00
2022-11-04,4.3,10.6,-0.3,0.00,15.5,31.3,0.00,0.00
2022-11-05,5.9,9.4,1.4,1.90,10.4,20.5,1.90,0.00
2022-11-06,7.4,11.0,4.2,6.70,15.6,31.0,6.70,0.00
2022-11-07,9.1,12.6,3.2,6.00,22.4,43.2,6.00,0.00
2022-11-08,9.4,11.8,6.9,2.70,22.8,51.1,2.70,0.00
2022-11-09,9.0,11.1,6.9,0.50,23.3,47.9,0.50,0.00
2022-11-10,13.7,15.2,11.1,0.70,33.1,65.9,0.70,0.00
2022-11-11,14.9,16.5,9.7,0.90,29.9,63.4,0.90,0.00
2022-11-12,10.4,14.2,7.3,1.10,11.9,25.2,1.10,0.00
2022-11-13,9.9,11.6,8.2,0.00,13.7,26.3,0.00,0.00
2022-11-14,9.8,11.6,9.1,0.00,15.2,29.5,0.00,0.00
2022-11-15,8.9,10.5,5.6,12.60,21.3,40.7,12.60,0.00
2022-11-16,6.0,8.3,1.8,6.80,10.3,20.5,6.80,0.00
2022-11-17,7.4,8.5,4.8,31.10,22.0,44.3,31.10,0.00
2022-11-18,8.4,10.1,6.7,34.60,25.8,56.5,34.60,0.00
2022-11-19,7.5,8.4,6.7,3.40,18.9,36.0,3.40,0.00
2022-11-20,5.0,7.2,0.6,10.50,19.7,38.2,10.40,0.07
2022-11-21,3.2,6.3,-0.2,0.20,14.5,30.6,0.20,0.00
2022-11-22,4.0,6.6,0.5,6.70,9.9,20.9,6.00,0.49
2022-11-23,3.9,6.6,0.0,3.40,20.0,42.8,3.40,0.00
2022-11-24,6.4,8.7,5.2,2.70,23.6,46.1,2.70,0.00
2022-11-25,7.1,9.3,5.5,1.20,30.9,60.5,1.20,0.00
2022-11-26,9.8,11.3,7.7,6.20,22.0,49.0,6.20,0.00
2022-11-27,8.7,11.9,6.8,0.40,28.9,55.1,0.40,0.00
2022-11-28,4.8,7.8,0.3,0.00,12.1,23.0,0.00,0.00
2022-11-29,3.6,6.1,-0.1,0.00,8.6,16.2,0.00,0.00
2022-11-30,3.8,5.3,1.9,0.50,7.3,13.0,0.50,0.00
2022-12-01,6.0,7.3,4.4,9.80,5.5,10.1,9.80,0.00
2022-12-02,6.7,7.6,5.4,3.50,10.0,19.4,3.50,0.00
2022-12-03,5.5,6.7,3.5,0.40,10.0,20.5,0.40,0.00
2022-12-04,4.5,5.7,3.3,3.30,19.6,38.5,3.30,0.00
2022-12-05,3.9,4.8,2.0,1.20,17.8,33.8,1.20,0.00
2022-12-06,2.9,5.1,1.1,0.20,13.7,28.1,0.20,0.00
2022-12-07,1.1,4.0,-0.6,0.00,14.1,27.7,0.00,0.00
2022-12-08,-0.4,3.0,-1.9,0.00,12.7,25.9,0.00,0.00
2022-12-09,0.1,2.0,-2.0,1.10,16.2,31.7,0.00,0.77
2022-12-10,0.8,3.2,-1.6,5.50,13.8,25.9,0.70,3.36
2022-12-11,-1.2,1.4,-5.0,9.10,11.8,25.6,0.50,6.02
2022-12-12,-4.5,-3.5,-5.8,0.00,5.4,13.0,0.00,0.00
2022-12-13,-4.4,-1.2,-6.4,0.00,8.7,16.6,0.00,0.00
2022-12-14,-2.7,-0.9,-6.1,0.00,17.9,35.3,0.00,0.00
2022-12-15,-4.4,-1.5,-7.8,0.00,10.9,20.5,0.00,0.00
2022-12-16,-1.1,2.2,-4.6,8.70,16.3,32.8,1.20,5.25
2022-12-17,0.9,2.5,-3.0,0.00,17.4,33.5,0.00,0.00
2022-12-18,0.3,2.1,-2.8,0.60,17.7,34.2,0.10,0.35
2022-12-19,6.4,10.4,1.7,4.30,27.3,56.2,4.30,0.00
2022-12-20,4.4,6.0,3.4,0.00,21.8,42.1,0.00,0.00
2022-12-21,5.4,6.8,3.9,0.20,30.9,61.9,0.20,0.00
2022-12-22,2.5,6.2,-0.6,0.00,19.2,39.2,0.00,0.00
2022-12-23,3.9,5.3,-0.4,10.40,20.8,39.6,10.40,0.00
2022-12-24,5.8,7.4,3.4,9.80,17.6,36.7,9.80,0.00
2022-12-25,5.8,7.8,3.0,4.20,17.0,37.4,4.20,0.00
2022-12-26,1.1,3.1,-0.5,0.00,22.8,45.4,0.00,0.00
2022-12-27,0.7,3.2,-1.7,6.90,18.0,34.2,1.90,3.50
2022-12-28,4.4,7.1,1.4,9.40,19.4,39.2,9.40,0.00
2022-12-29,4.0,6.5,0.9,0.30,29.8,59.4,0.30,0.00
2022-12-30,4.4,6.8,0.9,35.30,37.7,72.0,28.90,4.48
2022-12-31,1.1,4.1,-1.2,2.40,21.6,49.3,0.30,1.47
2023-01-01,1.1,3.4,-2.6,9.10,14.6,30.6,4.80,3.01
2023-01-02,-1.3,1.9,-4.2,0.00,10.3,20.9,0.00,0.00
2023-01-03,2.5,6.1,-2.4,6.50,15.3,29.5,6.50,0.00
2023-01-04,5.1,8.4,1.9,2.30,27.4,52.9,2.30,0.00
2023-01-05,4.6,9.8,0.9,7.10,26.2,51.8,7.10,0.00
2023-01-06,6.3,8.1,3.7,1.00,41.2,79.2,1.00,0.00
2023-01-07,7.2,8.7,5.8,7.90,20.5,40.3,7.90,0.00
2023-01-08,5.3,6.6,2.7,0.20,26.2,51.8,0.20,0.00
2023-01-09,3.7,5.8,2.1,0.10,19.7,38.5,0.10,0.00
2023-01-10,4.9,8.2,3.3,8.60,30.0,59.0,8.20,0.28
2023-01-11,5.3,6.4,4.2,0.80,30.4,59.4,0.80,0.00
2023-01-12,4.5,6.7,0.2,6.90,27.6,53.3,6.90,0.00
2023-01-13,4.8,7.1,3.0,1.10,19.5,38.5,1.10,0.00
2023-01-14,4.2,5.2,2.5,13.60,34.5,67.7,12.60,0.70
2023-01-15,2.4,4.8,-0.9,0.30,22.4,43.9,0.30,0.00
2023-01-16,-2.0,0.9,-4.5,0.20,13.5,26.3,0.00,0.14
2023-01-17,-1.6,1.2,-4.0,0.10,20.7,40.0,0.00,0.07
2023-01-18,0.7,3.6,-3.0,0.00,20.4,39.6,0.00,0.00
2023-01-19,0.0,4.5,-3.2,0.00,21.4,43.2,0.00,0.00
2023-01-20,0.1,2.8,-2.5,0.00,8.4,18.7,0.00,0.00
2023-01-21,0.8,3.2,-2.8,0.30,8.3,17.3,0.30,0.00
2023-01-22,5.9,7.4,3.5,0.00,11.9,25.2,0.00,0.00
2023-01-23,7.8,9.1,6.4,0.80,14.0,27.4,0.80,0.00
2023-01-24,8.5,9.2,7.5,0.10,19.3,36.7,0.10,0.00
2023-01-25,7.4,9.4,3.5,0.10,22.8,43.6,0.10,0.00
2023-01-26,3.4,6.8,1.5,0.00,12.6,24.8,0.00,0.00
2023-01-27,1.8,5.0,-2.3,0.00,15.7,30.6,0.00,0.00
2023-01-28,3.6,6.2,0.6,0.00,14.9,28.8,0.00,0.00
2023-01-29,6.7,9.6,3.7,1.50,33.2,65.5,1.50,0.00
2023-01-30,6.0,7.8,4.3,0.20,30.9,60.5,0.20,0.00
2023-01-31,5.7,7.9,3.7,3.20,29.9,65.9,3.20,0.00
2023-02-01,5.0,7.5,2.5,1.60,28.0,55.4,1.30,0.21
2023-02-02,8.5,11.0,4.3,4.70,37.3,72.0,4.70,0.00
2023-02-03,8.3,10.8,6.1,0.10,34.3,71.6,0.10,0.00
2023-02-04,7.3,9.5,1.6,1.00,23.5,46.1,1.00,0.00
2023-02-05,2.8,5.5,-0.3,0.00,15.5,32.4,0.00,0.00
2023-02-06,6.1,8.2,2.7,0.00,19.7,37.1,0.00,0.00
2023-02-07,6.7,9.1,4.3,0.00,17.4,33.8,0.00,0.00
2023-02-08,6.7,9.1,2.8,3.20,37.0,72.0,3.20,0.00
2023-02-09,5.3,8.3,3.3,0.00,29.5,60.8,0.00,0.00
2023-02-10,8.2,10.6,5.3,0.00,28.4,55.8,0.00,0.00
2023-02-11,8.8,10.4,7.1,0.00,23.2,44.6,0.00,0.00
2023-02-12,6.4,9.2,1.8,0.00,19.7,39.6,0.00,0.00
2023-02-13,3.3,7.9,-0.7,0.00,8.3,17.3,0.00,0.00
2023-02-14,4.3,9.1,-0.6,0.00,10.8,19.8,0.00,0.00
2023-02-15,5.9,8.6,2.1,2.70,21.9,46.4,2.70,0.00
2023-02-16,6.7,9.8,2.1,0.90,22.6,42.8,0.90,0.00
2023-02-17,8.4,11.4,5.2,7.20,45.6,85.7,7.20,0.00
2023-02-18,4.2,6.0,3.0,11.20,13.4,28.4,11.10,0.07
2023-02-19,6.0,9.7,0.6,0.90,31.3,61.2,0.90,0.00
2023-02-20,10.0,11.4,7.9,0.20,30.8,61.2,0.20,0.00
2023-02-21,9.7,10.9,8.9,0.00,20.8,43.2,0.00,0.00
2023-02-22,6.1,8.6,1.9,4.40,17.9,35.3,4.40,0.00
2023-02-23,3.9,7.7,-1.4,0.00,23.8,45.7,0.00,0.00
2023-02-24,6.5,8.8,0.9,0.70,20.6,40.0,0.70,0.00
2023-02-25,2.8,5.7,-0.2,0.00,16.7,33.1,0.00,0.00
2023-02-26,3.1,7.2,0.1,0.00,9.6,18.0,0.00,0.00
2023-02-27,1.0,6.1,-4.3,0.00,7.3,17.3,0.00,0.00
2023-02-28,5.0,6.9,2.8,0.00,12.1,24.1,0.00,0.00
2023-03-01,5.3,7.2,2.5,0.10,16.1,32.0,0.10,0.00
2023-03-02,4.6,7.1,1.9,0.00,13.0,27.4,0.00,0.00
2023-03-03,3.6,7.0,-1.6,0.00,9.0,16.6,0.00,0.00
2023-03-04,2.5,6.9,-2.0,0.20,7.9,15.1,0.20,0.00
2023-03-05,3.7,7.6,0.9,1.60,13.0,25.6,1.60,0.00
2023-03-06,2.8,5.3,-0.7,0.90,22.1,44.3,0.90,0.00
2023-03-07,-0.6,3.7,-5.2,0.00,15.0,36.0,0.00,0.00
2023-03-08,-2.4,3.8,-6.2,0.00,12.3,24.8,0.00,0.00
2023-03-09,-1.0,4.0,-6.2,0.60,18.7,37.1,0.00,0.42
2023-03-10,1.0,6.2,-4.0,0.00,14.5,30.2,0.00,0.00
2023-03-11,0.4,4.4,-4.2,1.10,17.3,34.2,0.70,0.28
2023-03-12,5.8,10.9,0.4,5.20,28.8,57.6,0.90,3.01
2023-03-13,4.9,7.3,1.1,21.40,14.8,30.2,21.40,0.00
2023-03-14,0.6,4.9,-3.2,0.10,12.5,28.1,0.00,0.07
2023-03-15,1.3,5.7,-3.0,6.70,20.0,33.5,4.20,1.75
2023-03-16,6.0,10.2,1.5,11.40,13.8,33.8,11.20,0.14
2023-03-17,8.5,12.4,5.3,1.10,13.9,27.4,1.10,0.00
2023-03-18,7.5,11.6,3.8,9.70,14.5,27.0,9.70,0.00
